#======================================
Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 385, 1, 7560, 7560, 7560.106, 0.106, 100, 0, 7560.106, 7562.229, 2.123, 1000, 7562.229, 7562.379, 0.15, 150, 0, 7562.379, 7563.918, 1.539, 750, 7563.918, 7564.018, 0.1, 100, 0, 7564.018, 7566.389, 2.371, 1000, 7566.389, 7566.472, 0.083, 83, 0, 7566.472, 7572.479, 6.007, 2490, 7572.479, 7572.562, 0.083, 83, 0, 7572.562, 7572.562, 0, 0,    12.456,
 386, 1, 7570, 7570, 7570.106, 0.106, 100, 0, 7570.106, 7572.306, 2.2, 1000, 7572.306, 7572.456, 0.15, 150, 0, 7572.456, 7574.118, 1.662, 750, 7574.118, 7574.218, 0.1, 100, 0, 7574.218, 7576.47, 2.252, 1000, 7576.47, 7576.553, 0.083, 83, 0, 7576.553, 7581.837, 5.283, 2490, 7581.837, 7581.92, 0.083, 83, 0, 7581.92, 7581.92, 0, 0,    11.814,
 387, 1, 7580, 7580, 7580.116, 0.116, 110, 0, 7580.116, 7582.414, 2.298, 1100, 7582.414, 7582.58, 0.165, 165, 0, 7582.58, 7584.381, 1.801, 825, 7584.381, 7584.491, 0.11, 110, 0, 7584.491, 7586.714, 2.223, 1100, 7586.714, 7586.805, 0.091, 91, 0, 7586.805, 7592.347, 5.543, 2730, 7592.347, 7592.438, 0.091, 91, 0, 7592.438, 7592.438, 0, 0,    12.322,
 388, 1, 7590, 7590, 7590.106, 0.106, 100, 0, 7590.106, 7591.994, 1.888, 1000, 7591.994, 7592.144, 0.15, 150, 0, 7592.144, 7593.757, 1.613, 750, 7593.757, 7593.857, 0.1, 100, 0, 7593.857, 7596.008, 2.151, 1000, 7596.008, 7596.091, 0.083, 83, 0, 7596.091, 7600.946, 4.856, 2490, 7600.946, 7601.029, 0.083, 83, 0, 7601.029, 7601.029, 0, 0,    10.923,
 389, 1, 7600, 7600, 7600.116, 0.116, 110, 0, 7600.116, 7602.283, 2.167, 1100, 7602.283, 7602.449, 0.165, 165, 0, 7602.449, 7604.107, 1.658, 825, 7604.107, 7604.217, 0.11, 110, 0, 7604.217, 7606.638, 2.421, 1100, 7606.638, 7606.729, 0.091, 91, 0, 7606.729, 7613.202, 6.473, 2730, 7613.202, 7613.293, 0.091, 91, 0, 7613.293, 7613.293, 0, 0,    13.177,
 390, 1, 7610, 7610, 7610.116, 0.116, 110, 0, 7610.116, 7612.525, 2.409, 1100, 7612.525, 7612.69, 0.165, 165, 0, 7612.69, 7614.455, 1.765, 825, 7614.455, 7614.565, 0.11, 110, 0, 7614.565, 7617.207, 2.642, 1100, 7617.207, 7617.298, 0.091, 91, 0, 7617.298, 7623.715, 6.417, 2730, 7623.715, 7623.807, 0.091, 91, 0, 7623.807, 7623.807, 0, 0,    13.691,
 391, 1, 7620, 7620, 7620.106, 0.106, 100, 0, 7620.106, 7622.249, 2.143, 1000, 7622.249, 7622.399, 0.15, 150, 0, 7622.399, 7624, 1.601, 750, 7624, 7624.1, 0.1, 100, 0, 7624.1, 7626.137, 2.037, 1000, 7626.137, 7626.22, 0.083, 83, 0, 7626.22, 7631.862, 5.642, 2490, 7631.862, 7631.946, 0.083, 83, 0, 7631.946, 7631.946, 0, 0,    11.840,
 392, 1, 7630, 7630, 7630.116, 0.116, 110, 0, 7630.116, 7632.825, 2.709, 1100, 7632.825, 7632.99, 0.165, 165, 0, 7632.99, 7634.547, 1.557, 825, 7634.547, 7634.657, 0.11, 110, 0, 7634.657, 7636.935, 2.278, 1100, 7636.935, 7637.026, 0.091, 91, 0, 7637.026, 7642.729, 5.703, 2730, 7642.729, 7642.82, 0.091, 91, 0, 7642.82, 7642.82, 0, 0,    12.704,
 393, 1, 7640, 7640, 7640.116, 0.116, 110, 0, 7640.116, 7642.632, 2.516, 1100, 7642.632, 7642.797, 0.165, 165, 0, 7642.797, 7644.524, 1.727, 825, 7644.524, 7644.633, 0.11, 110, 0, 7644.633, 7647.002, 2.369, 1100, 7647.002, 7647.094, 0.091, 91, 0, 7647.094, 7653.648, 6.554, 2730, 7653.648, 7653.739, 0.091, 91, 0, 7653.739, 7653.739, 0, 0,    13.623,
 394, 1, 7650, 7650, 7650.116, 0.116, 110, 0, 7650.116, 7652.262, 2.146, 1100, 7652.262, 7652.427, 0.165, 165, 0, 7652.427, 7654.198, 1.771, 825, 7654.198, 7654.308, 0.11, 110, 0, 7654.308, 7656.817, 2.508, 1100, 7656.817, 7656.908, 0.091, 91, 0, 7656.908, 7662.48, 5.572, 2730, 7662.48, 7662.571, 0.091, 91, 0, 7662.571, 7662.571, 0, 0,    12.455,
 395, 1, 7660, 7660, 7660.106, 0.106, 100, 0, 7660.106, 7662.09, 1.984, 1000, 7662.09, 7662.24, 0.15, 150, 0, 7662.24, 7664.028, 1.787, 750, 7664.028, 7664.128, 0.1, 100, 0, 7664.128, 7666.327, 2.2, 1000, 7666.327, 7666.411, 0.083, 83, 0, 7666.411, 7672.029, 5.618, 2490, 7672.029, 7672.112, 0.083, 83, 0, 7672.112, 7672.112, 0, 0,    12.006,
 396, 1, 7670, 7670, 7670.116, 0.116, 110, 0, 7670.116, 7672.756, 2.64, 1100, 7672.756, 7672.921, 0.165, 165, 0, 7672.921, 7674.697, 1.775, 825, 7674.697, 7674.807, 0.11, 110, 0, 7674.807, 7677.187, 2.38, 1100, 7677.187, 7677.278, 0.091, 91, 0, 7677.278, 7682.859, 5.581, 2730, 7682.859, 7682.95, 0.091, 91, 0, 7682.95, 7682.95, 0, 0,    12.834,
 397, 1, 7680, 7680, 7680.116, 0.116, 110, 0, 7680.116, 7682.426, 2.31, 1100, 7682.426, 7682.591, 0.165, 165, 0, 7682.591, 7684.474, 1.882, 825, 7684.474, 7684.583, 0.11, 110, 0, 7684.583, 7687.073, 2.49, 1100, 7687.073, 7687.165, 0.091, 91, 0, 7687.165, 7692.976, 5.812, 2730, 7692.976, 7693.067, 0.091, 91, 0, 7693.067, 7693.067, 0, 0,    12.951,
 398, 1, 7690, 7690, 7690.106, 0.106, 100, 0, 7690.106, 7692.266, 2.16, 1000, 7692.266, 7692.416, 0.15, 150, 0, 7692.416, 7693.979, 1.563, 750, 7693.979, 7694.079, 0.1, 100, 0, 7694.079, 7696.011, 1.932, 1000, 7696.011, 7696.094, 0.083, 83, 0, 7696.094, 7701.915, 5.821, 2490, 7701.915, 7701.998, 0.083, 83, 0, 7701.998, 7701.998, 0, 0,    11.892,
 399, 1, 7700, 7700, 7700.106, 0.106, 100, 0, 7700.106, 7702.253, 2.147, 1000, 7702.253, 7702.403, 0.15, 150, 0, 7702.403, 7703.758, 1.355, 750, 7703.758, 7703.858, 0.1, 100, 0, 7703.858, 7705.97, 2.112, 1000, 7705.97, 7706.053, 0.083, 83, 0, 7706.053, 7710.711, 4.657, 2490, 7710.711, 7710.794, 0.083, 83, 0, 7710.794, 7710.794, 0, 0,    10.688,
 400, 1, 7720, 7720, 7720.116, 0.116, 110, 0, 7720.116, 7722.524, 2.408, 1100, 7722.524, 7722.69, 0.165, 165, 0, 7722.69, 7724.34, 1.651, 825, 7724.34, 7724.45, 0.11, 110, 0, 7724.45, 7726.567, 2.117, 1100, 7726.567, 7726.658, 0.091, 91, 0, 7726.658, 7733.031, 6.373, 2730, 7733.031, 7733.122, 0.091, 91, 0, 7733.122, 7733.122, 0, 0,    13.006,
 401, 1, 7730, 7730, 7730.106, 0.106, 100, 0, 7730.106, 7732.566, 2.46, 1000, 7732.566, 7732.716, 0.15, 150, 0, 7732.716, 7734.493, 1.777, 750, 7734.493, 7734.593, 0.1, 100, 0, 7734.593, 7736.752, 2.159, 1000, 7736.752, 7736.835, 0.083, 83, 0, 7736.835, 7741.465, 4.63, 2490, 7741.465, 7741.548, 0.083, 83, 0, 7741.548, 7741.548, 0, 0,    11.442,
 402, 1, 7740, 7740, 7740.116, 0.116, 110, 0, 7740.116, 7742.479, 2.363, 1100, 7742.479, 7742.643, 0.165, 165, 0, 7742.643, 7744.643, 2, 825, 7744.643, 7744.753, 0.11, 110, 0, 7744.753, 7747.753, 2.999, 1100, 7747.753, 7747.844, 0.091, 91, 0, 7747.844, 7753.89, 6.046, 2730, 7753.89, 7753.981, 0.091, 91, 0, 7753.981, 7753.981, 0, 0,    13.865,
 403, 1, 7750, 7750, 7750.106, 0.106, 100, 0, 7750.106, 7752.138, 2.032, 1000, 7752.138, 7752.288, 0.15, 150, 0, 7752.288, 7753.89, 1.602, 750, 7753.89, 7753.991, 0.101, 100, 0, 7753.991, 7756.141, 2.15, 1000, 7756.141, 7756.225, 0.083, 83, 0, 7756.225, 7761.057, 4.832, 2490, 7761.057, 7761.14, 0.083, 83, 0, 7761.14, 7761.14, 0, 0,    11.034,
 404, 1, 7760, 7760, 7760.106, 0.106, 100, 0, 7760.106, 7762.348, 2.242, 1000, 7762.348, 7762.499, 0.15, 150, 0, 7762.499, 7764.24, 1.742, 750, 7764.24, 7764.341, 0.1, 100, 0, 7764.341, 7766.284, 1.943, 1000, 7766.284, 7766.367, 0.083, 83, 0, 7766.367, 7771.699, 5.332, 2490, 7771.699, 7771.782, 0.083, 83, 0, 7771.782, 7771.782, 0, 0,    11.676,
 405, 1, 7770, 7770, 7770.116, 0.116, 110, 0, 7770.116, 7772.415, 2.299, 1100, 7772.415, 7772.58, 0.165, 165, 0, 7772.58, 7774.452, 1.872, 825, 7774.452, 7774.561, 0.11, 110, 0, 7774.561, 7776.986, 2.424, 1100, 7776.986, 7777.077, 0.091, 91, 0, 7777.077, 7783.786, 6.709, 2730, 7783.786, 7783.877, 0.091, 91, 0, 7783.877, 7783.877, 0, 0,    13.761,
 406, 1, 7780, 7780, 7780.106, 0.106, 100, 0, 7780.106, 7782.408, 2.303, 1000, 7782.408, 7782.559, 0.15, 150, 0, 7782.559, 7784.126, 1.567, 750, 7784.126, 7784.226, 0.1, 100, 0, 7784.226, 7786.31, 2.084, 1000, 7786.31, 7786.393, 0.083, 83, 0, 7786.393, 7792.343, 5.951, 2490, 7792.343, 7792.426, 0.083, 83, 0, 7792.426, 7792.426, 0, 0,    12.321,
 407, 1, 7790, 7790, 7790.106, 0.106, 100, 0, 7790.106, 7791.89, 1.783, 1000, 7791.89, 7792.039, 0.15, 150, 0, 7792.039, 7793.587, 1.547, 750, 7793.587, 7793.687, 0.1, 100, 0, 7793.687, 7795.681, 1.994, 1000, 7795.681, 7795.764, 0.083, 83, 0, 7795.764, 7801.276, 5.512, 2490, 7801.276, 7801.362, 0.086, 83, 0, 7801.362, 7801.362, 0, 0,    11.256,
 408, 1, 7800, 7800, 7800.106, 0.106, 100, 0, 7800.106, 7802.392, 2.286, 1000, 7802.392, 7802.543, 0.15, 150, 0, 7802.543, 7804.082, 1.54, 750, 7804.082, 7804.182, 0.1, 100, 0, 7804.182, 7806.146, 1.963, 1000, 7806.146, 7806.229, 0.083, 83, 0, 7806.229, 7811.824, 5.595, 2490, 7811.824, 7811.907, 0.083, 83, 0, 7811.907, 7811.907, 0, 0,    11.801,
 409, 1, 7810, 7810, 7810.106, 0.106, 100, 0, 7810.106, 7812.352, 2.246, 1000, 7812.352, 7812.502, 0.15, 150, 0, 7812.502, 7814.311, 1.809, 750, 7814.311, 7814.411, 0.1, 100, 0, 7814.411, 7816.353, 1.942, 1000, 7816.353, 7816.436, 0.083, 83, 0, 7816.436, 7821.707, 5.271, 2490, 7821.707, 7821.79, 0.083, 83, 0, 7821.79, 7821.79, 0, 0,    11.684,
 410, 1, 7820, 7820, 7820.116, 0.116, 110, 0, 7820.116, 7822.577, 2.461, 1100, 7822.577, 7822.742, 0.165, 165, 0, 7822.742, 7824.687, 1.945, 825, 7824.687, 7824.797, 0.11, 110, 0, 7824.797, 7827.046, 2.25, 1100, 7827.046, 7827.137, 0.091, 91, 0, 7827.137, 7833.394, 6.257, 2730, 7833.394, 7833.486, 0.091, 91, 0, 7833.486, 7833.486, 0, 0,    13.369,
 411, 1, 7830, 7830, 7830.116, 0.116, 110, 0, 7830.116, 7832.736, 2.62, 1100, 7832.736, 7832.901, 0.165, 165, 0, 7832.901, 7834.863, 1.961, 825, 7834.863, 7834.973, 0.11, 110, 0, 7834.973, 7837.24, 2.268, 1100, 7837.24, 7837.331, 0.091, 91, 0, 7837.331, 7843.176, 5.845, 2730, 7843.176, 7843.267, 0.091, 91, 0, 7843.267, 7843.267, 0, 0,    13.151,
 412, 1, 7840, 7840, 7840.116, 0.116, 110, 0, 7840.116, 7842.817, 2.701, 1100, 7842.817, 7842.982, 0.165, 165, 0, 7842.982, 7844.571, 1.589, 825, 7844.571, 7844.681, 0.11, 110, 0, 7844.681, 7846.699, 2.018, 1100, 7846.699, 7846.79, 0.091, 91, 0, 7846.79, 7852.623, 5.833, 2730, 7852.623, 7852.714, 0.091, 91, 0, 7852.714, 7852.714, 0, 0,    12.598,
 413, 1, 7850, 7850, 7850.106, 0.106, 100, 0, 7850.106, 7852.123, 2.017, 1000, 7852.123, 7852.273, 0.15, 150, 0, 7852.273, 7853.895, 1.622, 750, 7853.895, 7853.995, 0.1, 100, 0, 7853.995, 7856.334, 2.339, 1000, 7856.334, 7856.417, 0.083, 83, 0, 7856.417, 7862.16, 5.743, 2490, 7862.16, 7862.243, 0.083, 83, 0, 7862.243, 7862.243, 0, 0,    12.137,
 414, 1, 7860, 7860, 7860.106, 0.106, 100, 0, 7860.106, 7862.14, 2.034, 1000, 7862.14, 7862.29, 0.15, 150, 0, 7862.29, 7863.933, 1.643, 750, 7863.933, 7864.033, 0.1, 100, 0, 7864.033, 7866.138, 2.105, 1000, 7866.138, 7866.221, 0.083, 83, 0, 7866.221, 7872.273, 6.052, 2490, 7872.273, 7872.356, 0.083, 83, 0, 7872.356, 7872.356, 0, 0,    12.250,
 415, 1, 7870, 7870, 7870.106, 0.106, 100, 0, 7870.106, 7872.404, 2.298, 1000, 7872.404, 7872.554, 0.15, 150, 0, 7872.554, 7874.139, 1.585, 750, 7874.139, 7874.239, 0.1, 100, 0, 7874.239, 7876.284, 2.045, 1000, 7876.284, 7876.367, 0.083, 83, 0, 7876.367, 7882.493, 6.126, 2490, 7882.493, 7882.576, 0.083, 83, 0, 7882.576, 7882.576, 0, 0,    12.470,
 416, 1, 7880, 7880, 7880.116, 0.116, 110, 0, 7880.116, 7882.638, 2.522, 1100, 7882.638, 7882.803, 0.165, 165, 0, 7882.803, 7884.527, 1.725, 825, 7884.527, 7884.637, 0.11, 110, 0, 7884.637, 7886.988, 2.35, 1100, 7886.988, 7887.088, 0.101, 91, 0, 7887.088, 7892.257, 5.168, 2730, 7892.257, 7892.348, 0.091, 91, 0, 7892.348, 7892.348, 0, 0,    12.232,
 417, 1, 7890, 7890, 7890.106, 0.106, 100, 0, 7890.106, 7891.971, 1.865, 1000, 7891.971, 7892.121, 0.15, 150, 0, 7892.121, 7893.813, 1.692, 750, 7893.813, 7893.913, 0.1, 100, 0, 7893.913, 7895.929, 2.016, 1000, 7895.929, 7896.012, 0.083, 83, 0, 7896.012, 7901.546, 5.534, 2490, 7901.546, 7901.629, 0.083, 83, 0, 7901.629, 7901.629, 0, 0,    11.523,
 418, 1, 7900, 7900, 7900.106, 0.106, 100, 0, 7900.106, 7902.38, 2.274, 1000, 7902.38, 7902.53, 0.15, 150, 0, 7902.53, 7904.325, 1.795, 750, 7904.325, 7904.425, 0.1, 100, 0, 7904.425, 7906.296, 1.87, 1000, 7906.296, 7906.379, 0.083, 83, 0, 7906.379, 7911.903, 5.525, 2490, 7911.903, 7911.986, 0.083, 83, 0, 7911.986, 7911.986, 0, 0,    11.880,
 419, 1, 7910, 7910, 7910.106, 0.106, 100, 0, 7910.106, 7912.161, 2.055, 1000, 7912.161, 7912.312, 0.15, 150, 0, 7912.312, 7913.816, 1.505, 750, 7913.816, 7913.916, 0.1, 100, 0, 7913.916, 7916.322, 2.406, 1000, 7916.322, 7916.405, 0.083, 83, 0, 7916.405, 7922.328, 5.923, 2490, 7922.328, 7922.412, 0.083, 83, 0, 7922.412, 7922.412, 0, 0,    12.305,
 420, 1, 7920, 7920, 7920.106, 0.106, 100, 0, 7920.106, 7922.193, 2.087, 1000, 7922.193, 7922.353, 0.16, 150, 0, 7922.353, 7923.959, 1.607, 750, 7923.959, 7924.06, 0.1, 100, 0, 7924.06, 7925.96, 1.901, 1000, 7925.96, 7926.043, 0.083, 83, 0, 7926.043, 7931.511, 5.467, 2490, 7931.511, 7931.594, 0.083, 83, 0, 7931.594, 7931.594, 0, 0,    11.488,
 421, 1, 7930, 7930, 7930.116, 0.116, 110, 0, 7930.116, 7932.462, 2.346, 1100, 7932.462, 7932.626, 0.165, 165, 0, 7932.626, 7934.738, 2.112, 825, 7934.738, 7934.849, 0.111, 110, 0, 7934.849, 7936.933, 2.084, 1100, 7936.933, 7937.024, 0.091, 91, 0, 7937.024, 7942.948, 5.925, 2730, 7942.948, 7943.04, 0.091, 91, 0, 7943.04, 7943.04, 0, 0,    12.924,
 422, 1, 7940, 7940, 7940.106, 0.106, 100, 0, 7940.106, 7942.352, 2.246, 1000, 7942.352, 7942.502, 0.15, 150, 0, 7942.502, 7944.346, 1.844, 750, 7944.346, 7944.446, 0.1, 100, 0, 7944.446, 7946.531, 2.085, 1000, 7946.531, 7946.614, 0.083, 83, 0, 7946.614, 7951, 4.386, 2490, 7951, 7951.083, 0.083, 83, 0, 7951.083, 7951.083, 0, 0,    10.977,
 423, 1, 7950, 7950, 7950.106, 0.106, 100, 0, 7950.106, 7952.434, 2.328, 1000, 7952.434, 7952.584, 0.15, 150, 0, 7952.584, 7954.177, 1.593, 750, 7954.177, 7954.277, 0.1, 100, 0, 7954.277, 7956.58, 2.303, 1000, 7956.58, 7956.663, 0.083, 83, 0, 7956.663, 7961.903, 5.239, 2490, 7961.903, 7961.986, 0.083, 83, 0, 7961.986, 7961.986, 0, 0,    11.880,
 424, 1, 7960, 7960, 7960.106, 0.106, 100, 0, 7960.106, 7962.517, 2.411, 1000, 7962.517, 7962.667, 0.15, 150, 0, 7962.667, 7964.291, 1.625, 750, 7964.291, 7964.391, 0.1, 100, 0, 7964.391, 7966.763, 2.371, 1000, 7966.763, 7966.846, 0.083, 83, 0, 7966.846, 7971.3, 4.454, 2490, 7971.3, 7971.383, 0.083, 83, 0, 7971.383, 7971.383, 0, 0,    11.277,
 425, 1, 7970, 7970, 7970.106, 0.106, 100, 0, 7970.106, 7972.367, 2.261, 1000, 7972.367, 7972.518, 0.151, 150, 0, 7972.518, 7973.96, 1.443, 750, 7973.96, 7974.061, 0.1, 100, 0, 7974.061, 7976.212, 2.151, 1000, 7976.212, 7976.295, 0.083, 83, 0, 7976.295, 7981.315, 5.02, 2490, 7981.315, 7981.398, 0.083, 83, 0, 7981.398, 7981.398, 0, 0,    11.292,
 426, 1, 7980, 7980, 7980.106, 0.106, 100, 0, 7980.106, 7982.135, 2.029, 1000, 7982.135, 7982.285, 0.15, 150, 0, 7982.285, 7983.925, 1.64, 750, 7983.925, 7984.025, 0.1, 100, 0, 7984.025, 7986.518, 2.493, 1000, 7986.518, 7986.601, 0.083, 83, 0, 7986.601, 7991.821, 5.22, 2490, 7991.821, 7991.904, 0.083, 83, 0, 7991.904, 7991.904, 0, 0,    11.798,
 427, 1, 7990, 7990, 7990.106, 0.106, 100, 0, 7990.106, 7992.182, 2.076, 1000, 7992.182, 7992.332, 0.15, 150, 0, 7992.332, 7993.709, 1.377, 750, 7993.709, 7993.809, 0.1, 100, 0, 7993.809, 7995.92, 2.111, 1000, 7995.92, 7996.003, 0.083, 83, 0, 7996.003, 8001.831, 5.828, 2490, 8001.831, 8001.914, 0.083, 83, 0, 8001.914, 8001.914, 0, 0,    11.808,
 428, 1, 8000, 8000, 8000.116, 0.116, 110, 0, 8000.116, 8002.618, 2.502, 1100, 8002.618, 8002.783, 0.165, 165, 0, 8002.783, 8004.767, 1.984, 825, 8004.767, 8004.877, 0.11, 110, 0, 8004.877, 8007.308, 2.431, 1100, 8007.308, 8007.399, 0.091, 91, 0, 8007.399, 8013.209, 5.81, 2730, 8013.209, 8013.301, 0.091, 91, 0, 8013.301, 8013.301, 0, 0,    13.184,
 429, 1, 8010, 8010, 8010.106, 0.106, 100, 0, 8010.106, 8012.58, 2.474, 1000, 8012.58, 8012.73, 0.15, 150, 0, 8012.73, 8014.285, 1.555, 750, 8014.285, 8014.385, 0.1, 100, 0, 8014.385, 8016.489, 2.103, 1000, 8016.489, 8016.572, 0.083, 83, 0, 8016.572, 8022.155, 5.584, 2490, 8022.155, 8022.239, 0.083, 83, 0, 8022.239, 8022.239, 0, 0,    12.133,
 430, 1, 8020, 8020, 8020.116, 0.116, 110, 0, 8020.116, 8022.405, 2.289, 1100, 8022.405, 8022.57, 0.165, 165, 0, 8022.57, 8024.137, 1.567, 825, 8024.137, 8024.247, 0.11, 110, 0, 8024.247, 8026.747, 2.5, 1100, 8026.747, 8026.838, 0.091, 91, 0, 8026.838, 8032.782, 5.944, 2730, 8032.782, 8032.873, 0.091, 91, 0, 8032.873, 8032.873, 0, 0,    12.757,
 431, 1, 8030, 8030, 8030.116, 0.116, 110, 0, 8030.116, 8032.835, 2.719, 1100, 8032.835, 8033, 0.165, 165, 0, 8033, 8034.834, 1.833, 825, 8034.834, 8034.944, 0.11, 110, 0, 8034.944, 8037.336, 2.392, 1100, 8037.336, 8037.428, 0.091, 91, 0, 8037.428, 8042.406, 4.978, 2730, 8042.406, 8042.497, 0.091, 91, 0, 8042.497, 8042.497, 0, 0,    12.381,
 432, 1, 8040, 8040, 8040.116, 0.116, 110, 0, 8040.116, 8042.207, 2.091, 1100, 8042.207, 8042.372, 0.165, 165, 0, 8042.372, 8044.279, 1.907, 825, 8044.279, 8044.389, 0.11, 110, 0, 8044.389, 8046.741, 2.352, 1100, 8046.741, 8046.833, 0.091, 91, 0, 8046.833, 8052.797, 5.965, 2730, 8052.797, 8052.888, 0.091, 91, 0, 8052.888, 8052.888, 0, 0,    12.772,
 433, 1, 8050, 8050, 8050.116, 0.116, 110, 0, 8050.116, 8052.58, 2.465, 1100, 8052.58, 8052.746, 0.165, 165, 0, 8052.746, 8054.581, 1.835, 825, 8054.581, 8054.691, 0.11, 110, 0, 8054.691, 8057.048, 2.356, 1100, 8057.048, 8057.139, 0.091, 91, 0, 8057.139, 8062.1, 4.961, 2730, 8062.1, 8062.19, 0.091, 91, 0, 8062.19, 8062.19, 0, 0,    12.074,
 434, 1, 8060, 8060, 8060.116, 0.116, 110, 0, 8060.116, 8062.153, 2.037, 1100, 8062.153, 8062.318, 0.165, 165, 0, 8062.318, 8064.077, 1.759, 825, 8064.077, 8064.188, 0.11, 110, 0, 8064.188, 8066.345, 2.157, 1100, 8066.345, 8066.436, 0.091, 91, 0, 8066.436, 8072.508, 6.072, 2730, 8072.508, 8072.598, 0.091, 91, 0, 8072.598, 8072.598, 0, 0,    12.483,
 435, 1, 8070, 8070, 8070.106, 0.106, 100, 0, 8070.106, 8072.192, 2.086, 1000, 8072.192, 8072.342, 0.15, 150, 0, 8072.342, 8073.953, 1.612, 750, 8073.953, 8074.053, 0.1, 100, 0, 8074.053, 8076.426, 2.373, 1000, 8076.426, 8076.509, 0.083, 83, 0, 8076.509, 8081.776, 5.266, 2490, 8081.776, 8081.859, 0.083, 83, 0, 8081.859, 8081.859, 0, 0,    11.753,
 436, 1, 8080, 8080, 8080.106, 0.106, 100, 0, 8080.106, 8082.478, 2.372, 1000, 8082.478, 8082.628, 0.15, 150, 0, 8082.628, 8084.496, 1.868, 750, 8084.496, 8084.596, 0.1, 100, 0, 8084.596, 8087.108, 2.512, 1000, 8087.108, 8087.191, 0.083, 83, 0, 8087.191, 8091.789, 4.597, 2490, 8091.789, 8091.872, 0.083, 83, 0, 8091.872, 8091.872, 0, 0,    11.766,
 437, 1, 8090, 8090, 8090.106, 0.106, 100, 0, 8090.106, 8092.08, 1.974, 1000, 8092.08, 8092.23, 0.15, 150, 0, 8092.23, 8094.027, 1.797, 750, 8094.027, 8094.127, 0.1, 100, 0, 8094.127, 8096.42, 2.293, 1000, 8096.42, 8096.503, 0.083, 83, 0, 8096.503, 8101.889, 5.386, 2490, 8101.889, 8101.971, 0.083, 83, 0, 8101.971, 8101.971, 0, 0,    11.865,
 438, 1, 8100, 8100, 8100.106, 0.106, 100, 0, 8100.106, 8102.6, 2.494, 1000, 8102.6, 8102.75, 0.15, 150, 0, 8102.75, 8104.227, 1.477, 750, 8104.227, 8104.327, 0.1, 100, 0, 8104.327, 8106.651, 2.324, 1000, 8106.651, 8106.734, 0.083, 83, 0, 8106.734, 8112.996, 6.262, 2490, 8112.996, 8113.079, 0.083, 83, 0, 8113.079, 8113.079, 0, 0,    12.973,
 439, 1, 8110, 8110, 8110.106, 0.106, 100, 0, 8110.106, 8112.187, 2.081, 1000, 8112.187, 8112.337, 0.15, 150, 0, 8112.337, 8113.958, 1.621, 750, 8113.958, 8114.058, 0.1, 100, 0, 8114.058, 8116.582, 2.524, 1000, 8116.582, 8116.665, 0.083, 83, 0, 8116.665, 8122.124, 5.459, 2490, 8122.124, 8122.207, 0.083, 83, 0, 8122.207, 8122.207, 0, 0,    12.101,
 440, 1, 8120, 8120, 8120.106, 0.106, 100, 0, 8120.106, 8122.124, 2.018, 1000, 8122.124, 8122.273, 0.15, 150, 0, 8122.273, 8123.805, 1.532, 750, 8123.805, 8123.905, 0.1, 100, 0, 8123.905, 8126.056, 2.15, 1000, 8126.056, 8126.139, 0.083, 83, 0, 8126.139, 8132.541, 6.402, 2490, 8132.541, 8132.624, 0.083, 83, 0, 8132.624, 8132.624, 0, 0,    12.518,
 441, 1, 8130, 8130, 8130.116, 0.116, 110, 0, 8130.116, 8132.652, 2.536, 1100, 8132.652, 8132.817, 0.165, 165, 0, 8132.817, 8134.62, 1.803, 825, 8134.62, 8134.73, 0.11, 110, 0, 8134.73, 8137.417, 2.688, 1100, 8137.417, 8137.508, 0.091, 91, 0, 8137.508, 8143.533, 6.025, 2730, 8143.533, 8143.624, 0.091, 91, 0, 8143.624, 8143.624, 0, 0,    13.508,
 442, 1, 8140, 8140, 8140.106, 0.106, 100, 0, 8140.106, 8142.229, 2.123, 1000, 8142.229, 8142.379, 0.15, 150, 0, 8142.379, 8143.938, 1.559, 750, 8143.938, 8144.039, 0.1, 100, 0, 8144.039, 8146.333, 2.294, 1000, 8146.333, 8146.416, 0.083, 83, 0, 8146.416, 8151.576, 5.16, 2490, 8151.576, 8151.659, 0.083, 83, 0, 8151.659, 8151.659, 0, 0,    11.553,
 443, 1, 8150, 8150, 8150.106, 0.106, 100, 0, 8150.106, 8152.221, 2.115, 1000, 8152.221, 8152.371, 0.15, 150, 0, 8152.371, 8153.958, 1.587, 750, 8153.958, 8154.058, 0.1, 100, 0, 8154.058, 8156.141, 2.083, 1000, 8156.141, 8156.224, 0.083, 83, 0, 8156.224, 8161.671, 5.446, 2490, 8161.671, 8161.754, 0.083, 83, 0, 8161.754, 8161.754, 0, 0,    11.648,
